Date,TCS.NS,INFY.NS,RELIANCE.NS
2019-03-22,0.1145539165196177,0.13147665519645815,0.22307531670519326
2019-03-25,0.10634981966610992,0.1263798266790353,0.21454465763778854
2019-03-26,0.10573653842049752,0.12151013850588162,0.2356493469554871
2019-03-27,0.10008177083274832,0.12277612861068965,0.22677365246425377
2019-03-28,0.11250301866913477,0.12803535584381287,0.23207432515135315
2019-04-01,0.12452147776069226,0.1392681941618017,0.24777966354579262
2019-04-02,0.14278889084829377,0.14206013545350563,0.24671944779171745
2019-04-03,0.14278889084829377,0.138099482261149,0.23956947186399566
2019-04-04,0.117946675981952,0.13459334655919084,0.22864732070145877
2019-04-05,0.13090460106953553,0.14199515702307666,0.2290663986426802
2019-04-08,0.1395112058614411,0.14715705869167256,0.21691151401415382
2019-04-09,0.1474661712492404,0.1428393082941888,0.21947565918229245
2019-04-10,0.1278186507138661,0.13770984848043535,0.21797166208768293
2019-04-11,0.11986362916478058,0.13121697827660248,0.22556555471703119
2019-04-12,0.117946675981952,0.1344958789135474,0.22374102255626782
2019-04-15,0.1558234199302926,0.12134769242980921,0.22228643226028422
2019-04-16,0.1629159164454848,0.11914013076861764,0.2240614899418756
2019-04-18,0.1699123771612267,0.11456265609090616,0.24487034759273327
2019-04-22,0.17428279229422225,0.11715975681206726,0.2248504420673307
2019-04-23,0.1718291618601966,0.12180235200132382,0.23397283214896325
2019-04-24,0.18271686961483466,0.12715885743860236,0.24662076955555776
2019-04-25,0.187144569259783,0.12202953970596503,0.23818878872431273
2019-04-26,0.20384053339743208,0.12816526534429878,0.24824794524400173
2019-04-30,0.21219778207848428,0.1368333027148528,0.24824794524400173
2019-05-02,0.19496536533478304,0.12349041774168791,0.2542885693412067
2019-05-03,0.16299246427861389,0.11881547541833298,0.25616237293950384
2019-05-06,0.1729026286851632,0.11543920185648869,0.24435259141535215
2019-05-07,0.17064073288232076,0.11943234426405984,0.2239382436674951
2019-05-08,0.17098567550233462,0.11605597598147148,0.20221711993625577
2019-05-09,0.17853802062916366,0.11715975681206726,0.1810138200629436
2019-05-10,0.16444940036594693,0.11443279395079228,0.17840047113781726
2019-05-13,0.16174663846621282,0.11628325840685676,0.16898218170879775
2019-05-14,0.14779196287065044,0.11248495656982845,0.18298630189740042
2019-05-15,0.14896129701120867,0.11394583460555133,0.18123567689293774
2019-05-16,0.15407916270261587,0.12498369027188122,0.1854024297112995
2019-05-17,0.14898039184852627,0.1190103159888758,0.18641337402784086
2019-05-20,0.16757370888011025,0.11803639729839388,0.2152596349263969
2019-05-21,0.15446251964240987,0.10953066392279616,0.2221137791872778
2019-05-22,0.1437281883604611,0.10982283005786632,0.22240967853466473
2019-05-23,0.13310881923142157,0.10417396904402947,0.21920446323421844
2019-05-24,0.13078975123919878,0.10946573285273922,0.22065918889129418
2019-05-27,0.13353059049099567,0.10875158580285706,0.20773992017553355
2019-05-28,0.14066133284210927,0.12173732621052281,0.2141994868528678
2019-05-29,0.1536192579296928,0.12154248563997999,0.20892338220398923
2019-05-30,0.1684748167176424,0.12527599848806747,0.21715820960455307
2019-05-31,0.18773881182936403,0.1280030087097145,0.2173554307157803
2019-06-03,0.20527775687329902,0.13248306310215457,0.23217300338751284
2019-06-04,0.18935552677601644,0.1264121738131337,0.2279569791316173
2019-06-06,0.18278549870660557,0.1266070143836765,0.21597467989555133
2019-06-07,0.18883373226566985,0.12887955447529703,0.20983558060382485
2019-06-10,0.2080607170897671,0.1382292970408908,0.21193117335157008
2019-06-11,0.21629244529609915,0.1391382846613158,0.21686217489607398
2019-06-12,0.21942287539046135,0.1384240902510616,0.21834146859137055
2019-06-13,0.21679492032398323,0.1379960472086294,0.21592534077747147
2019-06-14,0.21694925153853845,0.13654753023000707,0.21114235658720712
2019-06-17,0.21490099326850823,0.13661336114713263,0.19376050338624384
2019-06-18,0.2155388731574886,0.1429345500023467,0.1931195009344822
2019-06-19,0.21903631725735234,0.1440869225746481,0.1913196721730318
2019-06-20,0.22601233526490716,0.14606222897139098,0.2008857082341066
2019-06-21,0.21515231502437962,0.1429674654609095,0.19237975256601483
2019-06-24,0.22506534365652656,0.139872701950428,0.1839477717347698
2019-06-25,0.22208941326057827,0.14158473203904068,0.2004419945741183
2019-06-26,0.21683350312762203,0.13572445432444952,0.19960377101112942
2019-06-27,0.21619579172250034,0.13002875390267227,0.18974170024157555
2019-06-28,0.20639879230770095,0.1309834916424809,0.1793620086557327
2019-07-01,0.21117160305652183,0.13052243842074188,0.18712835131644923
2019-07-02,0.21602202870291018,0.13625124374257006,0.1918866997879467
2019-07-03,0.21043751888423248,0.13052243842074188,0.1938838173411704
2019-07-04,0.2123698040982014,0.13216873231297308,0.19459872694923272
2019-07-05,0.18162604895242354,0.121765032028162,0.184416121113525
2019-07-08,0.18637954021878192,0.12150166099928775,0.17884418479780556
2019-07-09,0.17012842962934674,0.12011883285667486,0.1926756519134018
2019-07-10,0.1604087081443974,0.12127115806860425,0.19205928518040707
2019-07-11,0.15822532581970206,0.12406963509164871,0.19339062920201014
2019-07-12,0.16017687435484723,0.12752661072743685,0.1928730083857212
2019-07-15,0.17490152118459878,0.1621616296779793,0.19070337312058314
2019-07-16,0.16145959813230026,0.16578318260658131,0.19903667571566847
2019-07-17,0.1658176577823256,0.17190687871041874,0.1935386465562497
2019-07-18,0.1459452674568934,0.1709521409706101,0.18367657578669583
2019-07-19,0.1502063927268888,0.16614544209225998,0.17734018770319604
2019-07-22,0.16297028057055374,0.16548694347951634,0.1928730083857212
2019-07-23,0.16395810143402229,0.16920719542343465,0.18944586857473467
2019-07-24,0.15789582755340095,0.166737967706762,0.18232059604632583
2019-07-25,0.16994309738479355,0.17213733428073022,0.16871091808017769
2019-07-26,0.16264100694939757,0.16719887884738494,0.15998310558209178
2019-07-29,0.17075648129323717,0.17012906506505254,0.1585777190430959
2019-07-30,0.18979583126004584,0.1709521409706101,0.14376014637136336
2019-07-31,0.2000807599295962,0.17157772412479097,0.1365362632873409
2019-08-01,0.19014453668623701,0.1552477257667751,0.14343961130520952
2019-08-02,0.19992581094089248,0.15969249668205074,0.14896674309943533
2019-08-05,0.21669905300839162,0.16041673149117588,0.1286284006048069
2019-08-06,0.20364436202463684,0.1589352043332467,0.12116262724915568
2019-08-07,0.20308269300106818,0.16002160390730646,0.11178714576552096
2019-08-08,0.22037918977235585,0.1683512040593143,0.13309294782584535
2019-08-09,0.21578873471991805,0.16907553358918354,0.13792946732804548
2019-08-13,0.19765964688029672,0.15254813720053503,0.19381058699033038
2019-08-14,0.1995770493534151,0.1591656599035582,0.20050757702325325
2019-08-16,0.1843533533342394,0.15900103525037226,0.19542287295864053
2019-08-19,0.18353974478065085,0.16104226728498475,0.20266536819283026
2019-08-20,0.19274008669056142,0.1709849617084288,0.19440590507349956
2019-08-21,0.19252701077061146,0.17539676980476965,0.19192561610193284
2019-08-22,0.2040706261871092,0.17292754208809702,0.1799210499662122
2019-08-23,0.21635017909834178,0.17720749890869864,0.19435629523323544
2019-08-26,0.2274292845164457,0.1774379544790101,0.1898671122934301
2019-08-27,0.21201166357592388,0.16565152077233022,0.19386026451114055
2019-08-28,0.2130769870143874,0.17740508638081937,0.18813070020364062
2019-08-29,0.21083042324268528,0.18033527259848697,0.17744062563355337
2019-08-30,0.22096017827838701,0.18557006187964128,0.1808138917298738
2019-09-03,0.21786108618174016,0.1851420188372091,0.15990493455138916
2019-09-04,0.2154591241310445,0.1897840930623733,0.15730058713888917
2019-09-05,0.203799423335913,0.19817947677113465,0.15603570541351985
2019-09-06,0.19690422141924063,0.2021962046439781,0.16789157738954036
2019-09-09,0.19122929192973548,0.19492008860746723,0.16774268018820201
2019-09-11,0.18005353293803275,0.1889939326153785,0.17379460693659948
2019-09-12,0.17215119067542933,0.18655762035726864,0.1618644217210019
2019-09-13,0.17538585611703114,0.19505175044171835,0.1694292793960892
2019-09-16,0.1785040992122818,0.19399836104696544,0.16206279340151222
2019-09-17,0.167909272565324,0.19633587956901494,0.15546522609075575
2019-09-18,0.17406864930983396,0.19541396256702498,0.15955773335008652
2019-09-19,0.15989084492408678,0.189389154919992,0.14633769228762242
2019-09-20,0.1457515671806922,0.17905123819193444,0.1836909917430072
2019-09-23,0.12651846077639609,0.15228471881128877,0.17617574390818402
2019-09-24,0.13771376389570625,0.17184114251403726,0.19577014184048921
2019-09-25,0.1546611059505129,0.17091922551204733,0.19619172396191495
2019-09-26,0.15433188849064297,0.16426864526934531,0.20474871076173812
2019-09-27,0.14214887683043673,0.16403833178014993,0.21082554395108674
2019-09-30,0.158864328934407,0.17947928123436663,0.22233401168416644
2019-10-01,0.14362114494891007,0.1715118458472934,0.2087667694203997
2019-10-03,0.1437373426501163,0.16627705656613906,0.2118176730758226
2019-10-04,0.15113619898168357,0.17144592020942379,0.2103541489477587
2019-10-07,0.13887579706905478,0.16887799347743485,0.21134634575304065
2019-10-09,0.1281843730097844,0.16499302215958656,0.2186136797476355
2019-10-10,0.12212181832273196,0.16459803665683323,0.23746399775652527
2019-10-11,0.11530406281976832,0.18550408888139963,0.23242890353217663
2019-10-14,0.12853290995211689,0.16660621115176683,0.23510769954534577
2019-10-15,0.13484701104018565,0.15488560836221252,0.2381584001591305
2019-10-16,0.13837236729930483,0.15695985057613182,0.24222613633860227
2019-10-17,0.1500765478331291,0.15567581616957932,0.25420599907500996
2019-10-18,0.16053293690953427,0.15458932187477548,0.2640527740411536
2019-10-22,0.15817612853296611,0.07274250037852778,0.2629614929164356
2019-10-23,0.16558307208975023,0.08277707392371542,0.252172063304728
2019-10-24,0.17029646419774164,0.07260908621051146,0.2740235397676845
2019-10-25,0.18730805476399343,0.07400929560966037,0.2714192600357306
2019-10-27,0.1836443732568941,0.08161030379831605,0.27293232632351255
2019-10-29,0.21499450181007826,0.08281051034637056,0.2892030003192153
2019-10-30,0.23794722636255705,0.0894445144588611,0.2951805461474897
2019-10-31,0.2446212651340626,0.10611337627877149,0.2878636699931768
2019-11-01,0.21739056692571995,0.10764685776482061,0.2841679060948667
2019-11-04,0.2146379899651014,0.12171535099789961,0.28453994605657434
2019-11-05,0.2177670721885941,0.11311423383302788,0.27940563215169756
2019-11-06,0.21247909396120154,0.12391557180142611,0.273254621083864
2019-11-07,0.21123152714892737,0.12911626161471684,0.28501127337935633
2019-11-08,0.18928852636154614,0.12114858942578344,0.278512858068582
2019-11-11,0.17780242010214614,0.11864819858431323,0.26973259314729736
2019-11-13,0.20855802527931816,0.10994719839482438,0.2918072800511692
2019-11-14,0.21576666333443034,0.11924825449796846,0.2870699125489512
2019-11-15,0.20691429675398998,0.11831492364631861,0.29108810656870493
2019-11-18,0.19825984254621792,0.11918171317526241,0.2853089324209409
2019-11-19,0.1809115089077416,0.12428223580170383,0.31038477777887946
2019-11-20,0.18081244039883498,0.12438230826780908,0.3291854182669591
2019-11-21,0.1845951838327382,0.1245489694169924,0.3242000015634206
2019-11-22,0.16621690836612216,0.1111806519240459,0.32861493894419497
2019-11-25,0.1700983271799284,0.11444771246798262,0.3360805769387541
2019-11-26,0.15629478160560625,0.1094470728661583,0.3354357843764129
2019-11-27,0.15932501996533727,0.11288088928002242,0.340197990639036
2019-11-28,0.16845487946103138,0.11694805594908078,0.34538184670363087
2019-11-29,0.15890914564081712,0.11328089498221121,0.33092169499565643
2019-12-02,0.14615514218352835,0.11084732962567925,0.3484573860778207
2019-12-03,0.15801786602837492,0.11461442097753798,0.34468737662047955
2019-12-04,0.1689099543633388,0.12161523117142234,0.33169054599893083
2019-12-05,0.18586257557905095,0.1256158091574026,0.3307728654748641
2019-12-06,0.18677339931910056,0.12578242294621392,0.33278189480419496
2019-12-09,0.1617607349490561,0.12721602140764593,0.34156222740602565
2019-12-10,0.14290722267837666,0.1254157589459362,0.33627908398035655
2019-12-11,0.15441360316210506,0.12974956450953906,0.33650229442127194
2019-12-12,0.14609583586527133,0.11711466973789207,0.3393794621149514
2019-12-13,0.16603854012106126,0.1232487851235767,0.3466715671894053
2019-12-16,0.1880210784539472,0.12504904758528643,0.3385857723512719
2019-12-17,0.20315160289927023,0.13551701589494597,0.33665112394206426
2019-12-18,0.20426045133456064,0.1373506674189388,0.3431743103326976
2019-12-19,0.22854043556447148,0.13628378031815655,0.3600899799323797
2019-12-20,0.22610432745174902,0.13675051678453953,0.3547077521872745
2019-12-23,0.22959014616536355,0.13971754937164862,0.3409668416423104
2019-12-24,0.22321308827543293,0.1379840650345051,0.328590167864336
2019-12-26,0.21780649741152633,0.13501698508702398,0.31318749687188974
2019-12-27,0.2164400933175932,0.14035099434758697,0.3265562997746001
2019-12-30,0.210380065888421,0.13765069537576644,0.32747404797921287
2019-12-31,0.2018641054124878,0.13648383052962298,0.3125178655491435
2020-01-01,0.20420120117758986,0.1402843109437648,0.3103102614976642
2020-01-02,0.20026008291652297,0.13885080720307688,0.3230591105984385
2020-01-03,0.21729166690067203,0.14638513198791042,0.32397685880305127
2020-01-06,0.21721242332580398,0.14161783693909158,0.30629233820009477
2020-01-07,0.21935155055695146,0.1343168567072635,0.3177512637734564
2020-01-08,0.23891786187243974,0.12784946638358424,0.3120713769867667
2020-01-09,0.22271813885990344,0.13408351215425804,0.3293590188676104
2020-01-10,0.2224013330442899,0.14115119519345268,0.3291854182669591
2020-01-13,0.21321205490776632,0.16475408908268122,0.32722606645843844
2020-01-14,0.2197672002363267,0.16615420376108606,0.320132400745041
2020-01-15,0.22768886198139265,0.16075351109670094,0.31737929149229477
2020-01-16,0.23240219792809783,0.16038675237567915,0.32434876340366686
2020-01-17,0.22459937346469083,0.16095356130816735,0.34572911558547953
2020-01-20,0.20529050548527283,0.16135356701035616,0.32159572183146673
2020-01-21,0.20556760527152296,0.15738652016777507,0.32236470819583324
2020-01-22,0.2197672002363267,0.16252038449612755,0.3220918202341077
2020-01-23,0.2154201481984021,0.171954949488032,0.3188674513391256
2020-01-24,0.2124229888362595,0.17088806238724977,0.31623826516622056
2020-01-27,0.2068055685038521,0.16778775771324042,0.30879739825152047
2020-01-28,0.21256187569710197,0.1677211216697903,0.2915344597699897
2020-01-29,0.2009899549923452,0.17552203798879634,0.29555251842865127
2020-01-30,0.19434057102549385,0.16952138413150006,0.2776447873847794
2020-01-31,0.17099791866273237,0.16635430133292453,0.26172124690983317
2020-02-03,0.1803071573066395,0.16065353335133975,0.2487493227292356
2020-02-04,0.18239135879985577,0.17428853709920278,0.26903825842523815
2020-02-05,0.1977942654833858,0.17208826893530427,0.28000101791541276
2020-02-06,0.19056939681655366,0.16328729100045422,0.28461439465724353
2020-02-07,0.1938244488050563,0.1672544325637794,0.2726345319208358
2020-02-10,0.20390770229576105,0.1645206971693037,0.2736019576462588
2020-02-11,0.20051342647869858,0.16475408908268122,0.28210933460581783
2020-02-12,0.20740121510558884,0.16975477604487754,0.2908151509264333
2020-02-13,0.21581715233074955,0.17722227534477286,0.2927249605752359
2020-02-14,0.21274069323245268,0.17335506416643684,0.29939704416720764
2020-02-17,0.22030325971337525,0.175355376839613,0.2947588286649718
2020-02-18,0.22526539015807157,0.1808227529078203,0.28937653323932055
2020-02-19,0.21756393681630654,0.18268969877335214,0.30743322916507687
2020-02-20,0.2018633191544806,0.18038931078297635,0.29857851564312304
2020-02-24,0.18540839925732316,0.17962264108050985,0.27824010546794853
2020-02-25,0.2016052018829756,0.18132283107611433,0.26407754512101267
2020-02-26,0.1886835008250093,0.17088806238724977,0.2519737593047638
2020-02-27,0.18149805738110936,0.16762114392442914,0.24912143037148937
2020-02-28,0.139676039236521,0.13685054189027274,0.22054819279575105
2020-03-02,0.1401325743322704,0.1430846823816906,0.2143475718876534
2020-03-03,0.15398728283834648,0.1470519186657598,0.22759231634943047
2020-03-04,0.17264540999423786,0.1548861766866769,0.22602970790193047
2020-03-05,0.1892590416862763,0.1521191469506622,0.21186728291608672
2020-03-06,0.18584510941903395,0.14168452034291373,0.1919503195012458
2020-03-09,0.1286399533636679,0.11868158764659634,0.11414337629615437
2020-03-11,0.12123615483891258,0.10638006253368802,0.13368813054792242
2020-03-12,0.04825096906299387,0.06984205647449675,0.08876997341745033
2020-03-13,0.0627210367822728,0.07727640351396911,0.10975327767578508
2020-03-16,0.01909270318872551,0.037804753929951834,0.06530631250700282
2020-03-17,0.003848620622648948,0.019002354710337097,0.061486625528851556
2020-03-18,0.002419428210712653,0.005234007835015787,0.04189229527709245
2020-03-19,0.0,0.012734943557566224,0.016692425318493652
2020-03-20,0.06442120740026036,0.03917164530737568,0.06642243239212592
2020-03-23,0.01333628367290319,0.0,0.0
2020-03-24,0.026712385697742203,0.042238608279473934,0.029441139058175796
2020-03-25,0.045566852710287514,0.05317338409607449,0.09831908934200939
2020-03-26,0.06182200691233111,0.07770975091806898,0.09035735294480933
2020-03-27,0.07523815193425086,0.08417737804360839,0.09005966006295171
2020-03-30,0.056843421210769934,0.0668417295458486,0.07262318866131569
2020-03-31,0.07587794130696299,0.07670964194185292,0.11394500461564404
2020-04-01,0.028951760824807115,0.05090647988872586,0.09742621373807472
2020-04-03,0.0071382679634682065,0.03950496760574233,0.09593802005097089
2020-04-07,0.05552385562955117,0.07504279364815951,0.15975617271114292
2020-04-08,0.027631970598443432,0.07010883745015735,0.15283603991785072
2020-04-09,0.05190482234500327,0.07320914212416668,0.1666265603030789
2020-04-13,0.04914584299775467,0.07397590654737726,0.15134794775156596
2020-04-15,0.03950851011970217,0.07507608798969855,0.1318527018192429
2020-04-16,0.03187085599909243,0.06494148933877769,0.14088108362239413
2020-04-17,0.06792022401613851,0.06820859724308644,0.16863558963240968
2020-04-20,0.07289880971769967,0.08457728902505311,0.17845759351869434
2020-04-21,0.04050846182099601,0.07117562983019554,0.1752580633841173
2020-04-22,0.05324454982797798,0.0769429864948584,0.23788551219740492
2020-04-23,0.09673180627051993,0.1019127954416968,0.24150689517559193
2020-04-24,0.07285893520447763,0.08771098276134555,0.26437520416259724
2020-04-27,0.08007667138795879,0.09211161380988665,0.2706999511921742
2020-04-28,0.08905410915282946,0.08951129258342731,0.2699062614284947
2020-04-29,0.10768859240721874,0.10007923863844803,0.26931087566477946
2020-04-30,0.15119572994508548,0.12604915656150248,0.2886821308367153
2020-05-04,0.11760549616811544,0.09817904579174914,0.27340358596574843
2020-05-05,0.11852536187524781,0.09817904579174914,0.28602810590340516
2020-05-06,0.10686874995085888,0.09297835597845842,0.2860778511047614
2020-05-07,0.10209015458955648,0.09234495836289212,0.30899570225148476
2020-05-08,0.1027899803772466,0.09851246281085986,0.3362047707407795
2020-05-11,0.11954525083315268,0.10431320853780582,0.34364550229438745
2020-05-12,0.12522338151597284,0.10748014925526525,0.29525492706761275
2020-05-13,0.12528347409223706,0.11181409689998423,0.3108236861200973
2020-05-14,0.10636902682599998,0.08781100786707875,0.2805275725637821
2020-05-15,0.10259010235956027,0.08391059706794779,0.2922704857084236
2020-05-18,0.12366389491998701,0.09164482998313166,0.28293131483775164
2020-05-19,0.12488360573429197,0.09477857107979612,0.2669819203942094
2020-05-20,0.12686289794483388,0.09541201605573445,0.2794010298745653
2020-05-21,0.1418985098164312,0.0971789368155331,0.2831815974970922
2020-05-22,0.15355506557953394,0.11061393771230174,0.27832416470615867
2020-05-26,0.12262412486675735,0.10274624326872953,0.2745685035245829
2020-05-27,0.14753682214731556,0.1193483269640737,0.2853349217506291
2020-05-28,0.1471370099506567,0.12064855861786142,0.29870528130589885
2020-05-29,0.134360878946594,0.1159853143063986,0.29477425982947414
2020-06-01,0.1635121246600838,0.12176361121700101,0.3227919078025822
2020-06-02,0.1642719307014657,0.12754190812760344,0.3304785904605827
2020-06-03,0.1662772255875313,0.12311527623481633,0.3334582265010014
2020-06-04,0.18448533235687578,0.1273054377900438,0.3525622788770809
2020-06-05,0.16711953255838247,0.12446689389225961,0.3535135966325409
2020-06-08,0.17654440729063353,0.13615870157561802,0.34740434446162816
2020-06-09,0.1766646486044482,0.13396226960185414,0.33120473503929143
2020-06-10,0.19138345466043202,0.13277958639145176,0.3487314246088293
2020-06-11,0.17489989250729815,0.12473722689582267,0.33148012718122133
2020-06-12,0.16361029458841078,0.11669496212093765,0.3570691264394087
2020-06-15,0.15975998912717498,0.1136537158308532,0.3699637594364024
2020-06-16,0.16613693469453314,0.12287871117651263,0.37154118992349017
2020-06-17,0.16693897402315866,0.1245345245035224,0.3703642929080026
2020-06-18,0.16304873788741459,0.13146178403963987,0.3906702164210669
2020-06-19,0.16565563247155712,0.12581860627044694,0.44249916642947457
2020-06-22,0.15897805553901917,0.12456829244878177,0.4358640364156532
2020-06-23,0.16192584913056712,0.13602353507383647,0.42321982143909215
2020-06-24,0.16469308418689127,0.13163067112630875,0.4267000227981919
2020-06-25,0.1542255751758129,0.12240562842027727,0.4217174486775881
2020-06-26,0.1954341997522164,0.15464260229331236,0.43361054495394324
2020-06-29,0.18853602128737393,0.14352513384159538,0.4243466348504932
2020-06-30,0.1807153936962326,0.1463637250997516,0.4148069265218368
2020-07-01,0.18468577198742436,0.1436266271188616,0.4315824973911688
2020-07-02,0.21079464850335788,0.16031950064739262,0.4465620972901758
2020-07-03,0.22783954271234302,0.16444207895172933,0.46041420697232127
2020-07-06,0.25332699459616104,0.1653205664925652,0.4925431773965656
2020-07-07,0.2560139190131788,0.185696845595573,0.4782887068680763
2020-07-08,0.23555986624628072,0.17255202169824918,0.465492481385058
2020-07-09,0.2297247086071664,0.17728284926060275,0.478690864672782
2020-07-10,0.23694373650023082,0.17738410573600882,0.5057416960453817
2020-07-13,0.2360014624398934,0.18765666515066115,0.5343761168347609
2020-07-14,0.21673033484482074,0.1783303659692236,0.5253256711735932
2020-07-15,0.24157603171090866,0.21056724512151465,0.4886212251133133
2020-07-16,0.2439273924427127,0.2646671401756662,0.48831964060005706
2020-07-17,0.23026099272935988,0.2593618313005551,0.5226608850334591
2020-07-20,0.2331347095843728,0.28041384819172654,0.5267837808579721
2020-07-21,0.24002828282374455,0.2820696615187363,0.5527534155072171
2020-07-22,0.2263216154681661,0.269330289766385,0.5690693001076899
2020-07-23,0.21838299301465922,0.2626059220640559,0.5961199284386515
2020-07-24,0.21283588661260955,0.2726756370052919,0.6405421902081208
2020-07-27,0.23269277642304276,0.28997685451258387,0.6455954228188142
2020-07-28,0.2740742092771705,0.29970874792011004,0.6564056303581631
2020-07-29,0.26052827552277735,0.29382909981335753,0.6156536169211382
2020-07-30,0.2619148976797526,0.2987626771283834,0.6217878432135481
2020-07-31,0.26267869117245674,0.30183754928261114,0.6007959773661364
2020-08-03,0.25172533087421783,0.2956875681722955,0.5715832939911959
2020-08-04,0.24993665006913454,0.2909229253043105,0.6427797767415059
2020-08-05,0.2538757465238972,0.2874424589239941,0.6306371422918169
2020-08-06,0.27341116913195995,0.30511526591025523,0.634483563085663
2020-08-07,0.26828628327977416,0.29163266783959363,0.6406931178258409
2020-08-10,0.2632415957443224,0.29193672142804405,0.6273186297572614
2020-08-11,0.26207529431322046,0.28997685451258387,0.6343327031484889
2020-08-12,0.25301159281270325,0.29436976582048363,0.6312153371968322
2020-08-13,0.25184590915574984,0.29183537023189393,0.6284248682826593
2020-08-14,0.24690186264521904,0.2934574156136443,0.6242767276144648
2020-08-17,0.25142374476717216,0.2960930203172681,0.6129888984615501
2020-08-18,0.2579959631267459,0.302885113351604,0.6266650387239321
2020-08-19,0.25271011902823004,0.29730951883330187,0.6332013551405016
2020-08-20,0.251202750105864,0.2945049796826372,0.6158548311845832
2020-08-21,0.2494944922626596,0.2902134195708876,0.6082122762426156
2020-08-24,0.24929360334182118,0.2892672066980448,0.6152011724707078
2020-08-25,0.24710292004991616,0.2829821064463197,0.6083379590166544
2020-08-26,0.2514640124093978,0.2915650372283308,0.6360925327072161
2020-08-27,0.24941395697820828,0.2890306416397411,0.6226677579929117
2020-08-28,0.24545481094426216,0.28105596011574685,0.6254582945876307
2020-08-31,0.2529715498156225,0.2765616502513249,0.6076340136570544
2020-09-01,0.24859012707052622,0.2667960836192834,0.6109274843895667
2020-09-02,0.25614668429382237,0.2734528680707217,0.6315170570711806
